Index,Date,Hour,Temperature(�C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(�C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
282,20/02/2018,13,4.2,22,3.9,1812,-15.6,2.21,0,0,Winter,No Holiday,Yes
283,10/2/2018,22,-6.2,32,3.5,2000,-20.2,0,0,0,Winter,No Holiday,Yes
284,10/3/2018,16,8.3,37,3.8,1867,-5.5,1.73,0,0,Spring,No Holiday,Yes
285,7/7/2018,23,21.7,51,1.7,2000,11.1,0,0,0,Summer,No Holiday,Yes
286,26/11/2018,9,3.1,77,0.9,457,-0.5,0.4,0,0.2,Autumn,No Holiday,Yes
287,15/10/2018,7,11.5,81,0.8,960,8.3,0,0,0,Autumn,No Holiday,Yes
288,16/07/2018,11,31.5,51,2.1,1498,20.1,2.83,0,0,Summer,No Holiday,Yes
289,28/02/2018,5,5.2,59,1.7,437,-2.1,0,0,0,Winter,No Holiday,Yes
290,9/9/2018,3,17.4,57,0.6,2000,8.7,0,0,0,Autumn,No Holiday,Yes
291,31/07/2018,8,29.3,51,0.9,2000,18.1,1.02,0,0,Summer,No Holiday,Yes
292,7/8/2018,3,27.6,69,0.9,2000,21.3,0,0,0,Summer,No Holiday,Yes
293,15/11/2018,19,11.2,46,1.4,869,0,0,0,0,Autumn,No Holiday,Yes
294,30/03/2018,16,20.7,36,3.6,811,5,1.82,0,0,Spring,No Holiday,Yes
295,7/3/2018,14,9.8,38,0.9,1908,-3.8,0.93,0,0,Spring,No Holiday,Yes
296,21/12/2017,16,4.1,51,1.8,1112,-5.1,0.48,0,0.9,Winter,No Holiday,Yes
297,13/12/2017,23,-9.2,44,0.4,1978,-19.2,0,0,0,Winter,No Holiday,Yes
298,25/06/2018,5,21.5,84,0.3,569,18.6,0,0,0,Summer,No Holiday,Yes
299,10/6/2018,20,22.8,55,1.3,2000,13.2,0.01,0,0,Summer,No Holiday,Yes
300,29/05/2018,2,20.2,56,2.3,1498,0,0,0,0,Spring,No Holiday,Yes
301,25/04/2018,14,22.1,22,2.1,1470,-0.6,3.12,0,0,Spring,No Holiday,Yes
302,24/11/2018,2,2.5,29,1.8,2000,-13.7,0,0,0,Autumn,No Holiday,Yes
303,18/02/2018,3,-4.5,26,0,2000,-21.1,0,0,0,Winter,No Holiday,Yes
304,14/06/2018,23,21.6,68,0.8,2000,15.4,0,0,0,Summer,No Holiday,Yes
305,30/06/2018,9,24.2,81,0.9,295,20.7,0.53,0,0,Summer,No Holiday,Yes
306,2/11/2018,0,7.2,64,1,1639,0.8,0,0,0,Autumn,No Holiday,Yes
307,23/07/2018,7,29.3,58,0.8,2000,20.1,0.23,0,0,Summer,No Holiday,Yes
308,25/06/2018,22,27.4,55,0.3,1001,17.5,0,0,0,Summer,No Holiday,Yes
309,1/1/2018,14,3.7,24,2.1,1906,-15,1.01,0,0,Winter,Holiday,Yes
310,24/07/2018,15,35.8,47,2.2,1029,22.7,1.51,0,0,Summer,No Holiday,Yes
311,24/02/2018,17,4.9,28,3.1,1477,-12.1,0.77,0,0,Winter,No Holiday,Yes
312,29/01/2018,3,-9.8,43,2.8,1963,-20,0,0,0,Winter,No Holiday,Yes
313,6/10/2018,7,16.5,97,2.3,364,16,0,9.5,0,Autumn,No Holiday,Yes
314,13/05/2018,2,14.5,97,2.9,359,14,0,0.1,0,Spring,No Holiday,Yes
315,25/02/2018,16,7.6,18,3.2,1930,-15.2,1.73,0,0,Winter,No Holiday,Yes
316,30/06/2018,5,21.7,88,0.6,289,19.6,0,0,0,Summer,No Holiday,Yes
317,17/07/2018,4,24.4,80,1,1112,20.7,0,0,0,Summer,No Holiday,Yes
318,5/10/2018,3,18,61,1.8,2000,10.3,0,0,0,Autumn,No Holiday,Yes
319,23/03/2018,16,12.2,24,2.8,1655,-7.8,1.98,0,0,Spring,No Holiday,Yes
320,16/03/2018,22,4.9,46,0.8,2000,-5.7,0,0,0,Spring,No Holiday,Yes
321,14/09/2018,1,21.6,75,1.1,1671,16.9,0,0,0,Autumn,No Holiday,Yes
322,17/06/2018,9,22.5,66,1.2,605,15.8,0.97,0,0,Summer,No Holiday,Yes
323,24/12/2017,21,0.4,69,3.5,477,-4.6,0,0,0,Winter,Holiday,Yes
324,31/08/2018,17,29.1,49,2.8,1969,17.2,1.57,0,0,Summer,No Holiday,Yes
325,13/07/2018,0,25.1,87,0.4,1800,22.7,0,0,0,Summer,No Holiday,Yes
326,23/09/2018,6,16.5,73,1.2,2000,11.6,0,0,0,Autumn,Holiday,Yes
327,21/05/2018,5,11.9,0,1.3,2000,-2.7,0,0,0,Spring,No Holiday,Yes
328,28/08/2018,0,23.5,88,0.6,2000,21.3,0,0,0,Summer,No Holiday,Yes
329,17/02/2018,20,-2.1,38,2,2000,-14.5,0,0,0,Winter,Holiday,Yes
330,28/10/2018,10,8.2,89,0.4,1365,6.4,0.39,0,0,Autumn,No Holiday,Yes
331,16/06/2018,3,17.4,61,1.2,2000,9.7,0,0,0,Summer,No Holiday,Yes
332,12/5/2018,2,15.5,62,1,730,8.2,0,0,0,Spring,No Holiday,Yes
333,1/8/2018,12,36.8,39,1.3,1944,20.5,2.8,0,0,Summer,No Holiday,Yes
334,6/8/2018,16,34.6,55,2.5,1650,24.2,2.01,0,0,Summer,No Holiday,Yes
335,6/6/2018,11,25.8,52,2.1,905,15.1,2.84,0,0,Summer,Holiday,Yes
336,20/01/2018,20,2.9,66,1.2,173,-2.8,0,0,0,Winter,No Holiday,Yes
337,28/07/2018,16,28.6,82,3.4,1022,25.2,0.14,0,0,Summer,No Holiday,Yes
338,1/9/2018,4,21.2,88,0.9,1183,19.1,0,0,0,Autumn,No Holiday,Yes
339,29/07/2018,6,26.4,76,0.4,1813,21.8,0.01,0,0,Summer,No Holiday,Yes
340,26/03/2018,7,6,96,0.6,94,5.4,0,0,0,Spring,No Holiday,Yes
341,24/04/2018,7,9.8,84,1.3,2000,7.2,0.04,0,0,Spring,No Holiday,Yes
342,23/02/2018,14,7.8,57,2.1,277,-0.2,1.39,0,0,Winter,No Holiday,Yes
343,12/6/2018,2,17.7,87,1.2,2000,15.5,0,0,0,Summer,No Holiday,Yes
344,27/02/2018,21,5.7,46,0.8,727,-5,0,0,0,Winter,No Holiday,Yes
345,26/12/2017,20,-6.1,32,4.7,2000,-20.1,0,0,0,Winter,No Holiday,Yes
346,6/1/2018,4,-5.9,61,1.1,1260,-12.2,0,0,0,Winter,No Holiday,Yes
347,28/03/2018,4,10.6,77,0.9,422,6.7,0,0,0,Spring,No Holiday,Yes
348,6/7/2018,10,23.7,59,1.7,2000,15.2,0.89,0,0,Summer,No Holiday,Yes
349,22/07/2018,2,26.8,63,0.6,2000,19.1,0,0,0,Summer,No Holiday,Yes
350,2/1/2018,1,-2.1,56,0.8,1732,-9.7,0,0,0,Winter,No Holiday,Yes
351,24/04/2018,21,11.5,47,1.1,2000,0.5,0,0,0,Spring,No Holiday,Yes
352,27/07/2018,22,29.9,74,2,1201,24.7,0,0,0,Summer,No Holiday,Yes
353,13/07/2018,17,30.1,65,1.8,1923,22.7,1.36,0,0,Summer,No Holiday,Yes
354,29/08/2018,18,23.9,96,0.2,991,23.2,0,1.5,0,Summer,No Holiday,Yes
355,24/12/2017,20,0.6,67,3.3,506,-4.8,0,0,0,Winter,Holiday,Yes
356,25/12/2017,10,-3.7,35,3.7,1937,-16.9,0.57,0,0,Winter,Holiday,Yes
357,2/4/2018,23,16.8,70,0.9,1426,11.2,0,0,0,Spring,No Holiday,Yes
358,20/02/2018,0,0,75,2.3,394,-3.9,0,0,0,Winter,No Holiday,Yes
359,24/06/2018,15,31.8,31,3.4,1400,12.5,2.85,0,0,Summer,No Holiday,Yes
360,11/9/2018,12,24.5,40,1.3,1973,10,2.64,0,0,Autumn,No Holiday,Yes
361,22/12/2017,16,6,58,0.7,732,-1.6,0.19,0,0,Winter,Holiday,Yes
362,16/06/2018,13,26.2,37,1.2,1936,10.3,3.36,0,0,Summer,No Holiday,Yes
363,8/3/2018,4,3.3,90,1.3,682,1.8,0,0,0,Spring,No Holiday,Yes
364,11/3/2018,17,11.1,25,2,1765,-8.2,1.19,0,0,Spring,No Holiday,Yes
365,17/11/2018,19,6,44,0.8,1758,-5.3,0,0,0,Autumn,No Holiday,Yes
366,7/5/2018,8,14.8,80,0.3,1921,11.3,0.31,0,0,Spring,No Holiday,Yes
367,6/11/2018,15,16.3,54,1.6,374,6.9,0.76,0,0,Autumn,No Holiday,No
368,22/11/2018,19,3.6,48,2.6,2000,-6.4,0,0,0,Autumn,No Holiday,Yes
369,30/10/2018,12,8.5,34,1.5,1892,-6.4,2.21,0,0,Autumn,No Holiday,Yes
370,10/5/2018,6,11.4,80,1,885,8,0.02,0,0,Spring,No Holiday,No
371,23/12/2017,12,7,72,1.9,246,2.2,0.64,0,0,Winter,No Holiday,Yes
372,17/08/2018,2,22.8,50,1.4,2000,11.8,0,0,0,Summer,No Holiday,Yes
373,19/08/2018,12,30.9,37,1.8,1858,14.5,2.98,0,0,Summer,No Holiday,Yes
374,1/6/2018,0,20.1,63,1.1,1698,12.8,0,0,0,Summer,No Holiday,Yes
375,10/5/2018,19,15.5,74,3.6,675,10.8,0.35,0,0,Spring,No Holiday,No
376,30/10/2018,21,7.6,55,2,2000,-0.8,0,0,0,Autumn,No Holiday,Yes
377,15/03/2018,9,14.1,98,1.1,253,13.7,0.06,17,0,Spring,No Holiday,Yes
378,5/4/2018,19,7.6,96,1.5,1309,6.9,0,1.5,0,Spring,No Holiday,Yes
379,6/1/2018,0,-4.3,52,1.6,1247,-12.7,0,0,0,Winter,No Holiday,Yes
380,16/11/2018,16,11.8,66,3,687,5.6,0.44,0,0,Autumn,No Holiday,Yes
381,24/05/2018,12,22.1,36,5.3,1696,6.3,3.2,0,0,Spring,No Holiday,Yes
382,1/12/2017,7,-7.4,38,0.9,2000,-19.3,0,0,0,Winter,No Holiday,Yes
383,29/10/2018,20,6.8,59,3.2,2000,-0.6,0,0,0,Autumn,No Holiday,Yes
384,4/8/2018,3,29.7,57,1.5,1964,20.2,0,0,0,Summer,No Holiday,Yes
385,1/3/2018,21,-3,50,3.7,1301,-11.9,0,0,0,Spring,Holiday,Yes
386,7/10/2018,23,12.9,38,1.5,2000,-1.1,0,0,0,Autumn,No Holiday,Yes
387,25/09/2018,6,11.2,70,0.9,2000,5.9,0,0,0,Autumn,Holiday,Yes
388,31/03/2018,0,11.7,77,1.3,588,7.7,0,0,0,Spring,No Holiday,Yes
389,22/08/2018,9,28,56,1.5,1982,18.3,1.57,0,0,Summer,No Holiday,Yes
390,23/09/2018,20,20.2,48,3.3,2000,8.8,0,0,0,Autumn,Holiday,Yes
391,5/9/2018,3,20.2,77,0.4,2000,16,0,0,0,Autumn,No Holiday,Yes
392,19/09/2018,19,23.5,58,0.4,1836,14.7,0,0,0,Autumn,No Holiday,No
393,28/04/2018,7,10.8,78,0.5,335,7.1,0.26,0,0,Spring,No Holiday,Yes
394,7/1/2018,2,-4.4,53,0.3,1594,-12.5,0,0,0,Winter,No Holiday,Yes
395,4/3/2018,20,11.3,80,1.2,1978,7.9,0,0,0,Spring,No Holiday,Yes
396,11/5/2018,23,16.2,50,1.6,1327,5.7,0,0,0,Spring,No Holiday,Yes
397,9/1/2018,1,-1.9,69,5,791,-6.8,0,0,1,Winter,No Holiday,Yes
398,9/4/2018,7,0.6,97,1.3,66,0.1,0.05,0,0,Spring,No Holiday,Yes
399,12/3/2018,10,6.6,40,1,1061,-6,0.65,0,0,Spring,No Holiday,Yes
400,28/12/2017,6,-5.5,24,0.5,2000,-22.9,0,0,0,Winter,No Holiday,Yes
401,26/02/2018,5,-2.5,73,0.8,1134,-6.6,0,0,0,Winter,No Holiday,Yes
402,5/9/2018,14,27.9,42,5,1914,13.7,2.79,0,0,Autumn,No Holiday,Yes
403,29/06/2018,2,22.2,96,0.8,269,21.5,0,0.2,0,Summer,No Holiday,Yes
404,7/4/2018,19,4.9,47,3.5,2000,-5.4,0.2,0,0,Spring,No Holiday,Yes
405,2/7/2018,0,21.4,97,0.6,680,20.8,0,2.5,0,Summer,No Holiday,Yes
406,8/2/2018,2,-8.3,65,0.4,1750,-13.7,0,0,0,Winter,No Holiday,Yes
407,7/3/2018,21,7.9,56,1.4,1975,-0.3,0,0,0,Spring,No Holiday,Yes
408,14/04/2018,2,13.5,27,1.6,2000,-5.1,0,0,0,Spring,No Holiday,Yes
409,15/01/2018,22,3,61,1.6,460,-3.8,0,0,0,Winter,No Holiday,Yes
410,20/07/2018,16,34.3,45,2.3,1466,20.6,2.47,0,0,Summer,No Holiday,Yes
411,24/01/2018,7,-15.9,30,3,2000,-29.5,0,0,0.9,Winter,No Holiday,Yes
412,23/11/2018,15,6.4,16,2,2000,-17.6,1.01,0,0,Autumn,No Holiday,Yes
413,15/05/2018,5,15.7,76,0.6,330,11.4,0,0,0,Spring,No Holiday,Yes
414,2/2/2018,12,0.9,37,1.5,1283,-12.1,1.12,0,0,Winter,No Holiday,Yes
415,4/12/2017,5,2,83,2.7,253,-0.5,0,0,0,Winter,No Holiday,Yes
416,14/04/2018,15,8.6,88,3.2,1211,6.7,0.17,0,0,Spring,No Holiday,Yes
417,26/10/2018,5,12.4,60,0.8,1563,4.8,0,0,0,Autumn,No Holiday,Yes
418,11/5/2018,7,12.4,82,1,314,9.4,0.1,0,0,Spring,No Holiday,Yes
419,2/6/2018,5,17.8,69,1.1,951,12,0,0,0,Summer,No Holiday,Yes
420,14/07/2018,18,31.1,55,2.2,1897,20.9,1.05,0,0,Summer,No Holiday,Yes
421,15/03/2018,5,14.5,94,2,487,13.5,0,0,0,Spring,No Holiday,Yes
422,10/5/2018,16,19.6,54,3.9,1154,10,2.41,0,0,Spring,No Holiday,No
423,29/09/2018,20,21.3,46,0.1,2000,9.2,0,0,0,Autumn,No Holiday,Yes
424,24/09/2018,0,17.2,50,1.7,2000,6.6,0,0,0,Autumn,Holiday,Yes
425,13/08/2018,15,34,51,1.8,1508,22.4,0.98,0,0,Summer,No Holiday,Yes
426,10/11/2018,11,13.8,63,2.2,416,6.8,1.32,0,0,Autumn,No Holiday,Yes
427,16/07/2018,4,24.6,84,0.7,1373,21.7,0,0,0,Summer,No Holiday,Yes
428,15/03/2018,4,15.1,86,2.1,877,12.7,0,0,0,Spring,No Holiday,Yes
429,25/06/2018,8,23.8,66,0.9,960,17,0.74,0,0,Summer,No Holiday,Yes
430,13/07/2018,23,26.2,84,1,1646,23.2,0,0,0,Summer,No Holiday,Yes
431,22/07/2018,3,26.3,63,0.2,2000,18.6,0,0,0,Summer,No Holiday,Yes
432,16/10/2018,16,19.5,32,2.1,1436,2.3,1.1,0,0,Autumn,No Holiday,Yes
433,1/9/2018,2,22,86,0.4,1703,19.5,0,0,0,Autumn,No Holiday,Yes
434,20/10/2018,13,19.4,26,1.1,1942,-0.6,2.45,0,0,Autumn,No Holiday,Yes
435,18/11/2018,23,7,55,0.2,1501,-1.4,0,0,0,Autumn,No Holiday,Yes
436,15/06/2018,7,18.2,75,1.4,2000,13.6,0.56,0,0,Summer,No Holiday,Yes
437,24/09/2018,15,21.8,32,3.3,2000,4.3,2.42,0,0,Autumn,Holiday,Yes
438,11/5/2018,19,17.1,51,2.5,1223,6.8,0.06,0,0,Spring,No Holiday,Yes
439,26/01/2018,17,-11.5,31,3.3,1745,-25.2,0.41,0,0.3,Winter,No Holiday,Yes
440,18/08/2018,2,23.4,53,1.1,2000,13.2,0,0,0,Summer,No Holiday,Yes
441,3/9/2018,14,25.6,77,0.8,1930,21.2,0.78,0,0,Autumn,No Holiday,Yes
442,4/7/2018,21,26.2,70,2.2,1908,20.2,0,0,0,Summer,No Holiday,Yes
443,30/12/2017,13,4,62,1,256,-2.6,0.51,0,0,Winter,No Holiday,Yes
444,26/10/2018,17,14.3,77,2.9,1966,10.3,0.5,0,0,Autumn,No Holiday,Yes
445,26/05/2018,1,16.2,63,0.7,1328,9.1,0,0,0,Spring,No Holiday,Yes
446,17/11/2018,20,5.4,43,2.7,1913,-6.2,0,0,0,Autumn,No Holiday,Yes
447,17/11/2018,3,2.5,77,2.3,992,-1.1,0,0,0,Autumn,No Holiday,Yes
448,18/08/2018,14,31,31,1.8,1999,11.8,2.8,0,0,Summer,No Holiday,Yes
449,14/10/2018,17,18.2,43,2.3,1925,5.4,0.68,0,0,Autumn,No Holiday,Yes
450,10/4/2018,17,20.6,39,5.6,2000,6.1,0.74,0,0,Spring,No Holiday,Yes
451,14/09/2018,16,26.3,57,1.6,2000,17,0.72,0,0,Autumn,No Holiday,Yes
452,6/8/2018,9,28.4,87,1.7,1313,26,0.56,4,0,Summer,No Holiday,Yes
453,6/2/2018,4,-12,36,2.7,1998,-24,0,0,0,Winter,No Holiday,Yes
454,20/01/2018,9,0.9,63,0.9,1090,-5.3,0.07,0,0,Winter,No Holiday,Yes
455,8/7/2018,10,22.5,48,1.6,1940,10.9,2.33,0,0,Summer,No Holiday,Yes
456,20/09/2018,5,19.5,74,1.8,1421,14.7,0,0,0,Autumn,No Holiday,Yes
457,16/02/2018,22,-0.6,70,3.4,1204,-5.4,0,0,0,Winter,Holiday,Yes
458,26/02/2018,2,-1.7,66,0.8,1631,-7.2,0,0,0,Winter,No Holiday,Yes
459,21/11/2018,1,6.9,86,0.7,533,4.7,0,0,0,Autumn,No Holiday,Yes
460,24/10/2018,12,16.8,48,1.6,1673,5.7,2.1,0,0,Autumn,No Holiday,Yes
461,22/03/2018,13,9.9,29,3.2,1641,-7.3,2.91,0,0,Spring,No Holiday,Yes
462,27/09/2018,4,14.4,58,1.1,2000,6.2,0,0,0,Autumn,No Holiday,Yes
463,15/09/2018,0,21.8,83,1.5,2000,18.7,0,0,0,Autumn,No Holiday,Yes
464,13/04/2018,12,18.2,15,1.6,2000,-8.9,2.27,0,0,Spring,No Holiday,Yes
465,19/12/2017,16,-1.8,31,3.1,1993,-16.7,0.56,0,2,Winter,No Holiday,Yes
466,26/06/2018,6,22.5,83,0.8,537,19.4,0,0.4,0,Summer,No Holiday,Yes
467,17/01/2018,15,8.5,49,1.3,400,-1.6,0.73,0,0,Winter,No Holiday,Yes
468,12/12/2017,7,-12.1,50,2.3,1929,-20.4,0,0,0,Winter,No Holiday,Yes
469,12/2/2018,7,-9.5,35,1.1,2000,-22.1,0,0,0,Winter,No Holiday,Yes
470,13/08/2018,9,29.4,74,2,917,24.2,1.18,0,0,Summer,No Holiday,Yes
471,5/12/2017,6,-7.4,34,3.2,2000,-20.6,0,0,0,Winter,No Holiday,Yes
472,6/8/2018,18,32.8,63,1.3,1799,24.8,0.31,0,0,Summer,No Holiday,Yes
473,21/05/2018,15,23.3,38,1.5,1963,8.1,2.13,0,0,Spring,No Holiday,Yes
474,3/10/2018,16,24,34,2.7,2000,7.1,1.62,0,0,Autumn,Holiday,Yes
475,1/6/2018,6,17.5,76,1.2,1161,13.2,0.05,0,0,Summer,No Holiday,Yes
476,21/10/2018,21,13,49,1,1702,2.5,0,0,0,Autumn,No Holiday,Yes
477,5/5/2018,2,12.1,53,1.1,1948,2.7,0,0,0,Spring,No Holiday,Yes
478,19/07/2018,5,23.6,88,0.2,604,21.4,0,0,0,Summer,No Holiday,Yes
479,22/09/2018,17,24.6,35,3.6,1990,8.1,1.2,0,0,Autumn,No Holiday,Yes
480,26/05/2018,5,14.4,73,0.4,978,9.6,0,0,0,Spring,No Holiday,Yes
481,17/08/2018,7,22,49,1.7,2000,10.7,0.23,0,0,Summer,No Holiday,Yes
482,13/09/2018,2,21.2,66,0.8,2000,14.5,0,0,0,Autumn,No Holiday,Yes
483,7/7/2018,3,20.4,59,1,2000,12.1,0,0,0,Summer,No Holiday,Yes
484,25/12/2017,8,-4.9,44,3,2000,-15.3,0,0,0,Winter,Holiday,Yes
485,29/01/2018,18,-6.6,34,2.5,2000,-19.8,0.06,0,0,Winter,No Holiday,Yes
486,4/8/2018,23,28.2,78,2.5,1678,23.9,0,0,0,Summer,No Holiday,Yes
487,22/04/2018,10,16.3,62,0.8,1639,8.9,0.27,0.3,0,Spring,No Holiday,Yes
488,29/11/2018,12,5.6,27,0.3,1522,-11.9,0.34,0,0,Autumn,No Holiday,Yes
489,17/05/2018,6,18.9,98,0.3,338,18.5,0,0,0,Spring,No Holiday,Yes
490,9/2/2018,22,2.5,66,1.1,759,-3.2,0,0,0,Winter,No Holiday,Yes
491,20/07/2018,1,26.1,81,1.6,1409,22.5,0,0,0,Summer,No Holiday,Yes
492,9/9/2018,15,28.9,27,1.8,2000,8,2.9,0,0,Autumn,No Holiday,Yes
493,23/04/2018,2,10.2,90,2.2,490,8.6,0,0.9,0,Spring,No Holiday,Yes
494,16/01/2018,2,0.5,72,0.7,385,-3.9,0,0,0,Winter,No Holiday,Yes
495,27/05/2018,14,24.2,36,4,1907,8.1,2.16,0,0,Spring,No Holiday,Yes
496,6/4/2018,9,6.9,83,2.2,1666,4.2,0.83,0,0,Spring,No Holiday,Yes
497,27/07/2018,23,29.7,76,1.2,1159,25,0,0,0,Summer,No Holiday,Yes
498,20/04/2018,22,18.2,52,1.3,818,8.1,0,0,0,Spring,No Holiday,Yes
499,21/02/2018,16,3.7,14,3.9,2000,-21.4,1.71,0,0,Winter,No Holiday,Yes
500,9/4/2018,16,15.3,24,1.5,1534,-5.1,2,0,0,Spring,No Holiday,Yes
501,4/3/2018,9,8.8,97,1.3,196,8.3,0.2,0.2,0,Spring,No Holiday,Yes
502,28/08/2018,19,23.9,98,0.8,1792,23.5,0,7,0,Summer,No Holiday,Yes
503,20/05/2018,22,16.8,29,1.2,2000,-1.3,0,0,0,Spring,No Holiday,Yes
504,7/7/2018,5,19.8,63,1.4,2000,12.5,0,0,0,Summer,No Holiday,Yes
505,3/5/2018,9,12.8,52,3.9,1614,3.1,1.65,0,0,Spring,No Holiday,Yes
506,22/05/2018,18,17.9,93,1.2,258,16.7,0.13,2,0,Spring,Holiday,Yes
507,31/12/2017,5,-0.8,85,2.8,329,-3,0,0,1.2,Winter,Holiday,Yes
508,25/05/2018,23,17.6,55,0.5,1362,8.4,0,0,0,Spring,No Holiday,Yes
509,18/03/2018,10,7.2,53,1.6,709,-1.7,0.45,0,0,Spring,No Holiday,Yes
510,16/08/2018,13,35.1,39,2,2000,19,3.45,0,0,Summer,No Holiday,Yes
511,5/7/2018,21,25.2,67,1.5,2000,18.6,0,0,0,Summer,No Holiday,Yes
512,2/6/2018,6,17.7,68,1.3,842,11.7,0.05,0,0,Summer,No Holiday,Yes
513,21/12/2017,23,-1.5,79,0.6,821,-4.6,0,0,0.8,Winter,No Holiday,Yes
514,4/6/2018,11,26.1,37,2.4,1079,10.2,2.79,0,0,Summer,No Holiday,Yes
515,25/10/2018,14,20.6,31,1.4,1562,2.8,1.7,0,0,Autumn,No Holiday,Yes
516,20/01/2018,17,5.7,53,1.8,276,-3.1,0.22,0,0,Winter,No Holiday,Yes
517,29/01/2018,14,-5.7,23,4.5,1956,-23.5,1.25,0,0,Winter,No Holiday,Yes
518,20/06/2018,14,27.5,47,2.7,990,15.1,3.24,0,0,Summer,No Holiday,Yes
519,9/12/2017,2,-4.7,50,0.7,1983,-13.5,0,0,0,Winter,No Holiday,Yes
520,2/9/2018,14,29.1,43,1.4,2000,15.2,2.39,0,0,Autumn,No Holiday,Yes
521,29/12/2017,7,0.9,67,0.6,658,-4.5,0,0,0,Winter,No Holiday,Yes
522,16/08/2018,11,33.5,48,2.4,1968,20.9,2.71,0,0,Summer,No Holiday,Yes
523,25/07/2018,2,28.8,68,1.8,2000,22.2,0,0,0,Summer,No Holiday,Yes
524,11/10/2018,5,6.6,73,1.1,2000,2,0,0,0,Autumn,No Holiday,Yes
525,6/5/2018,20,17.6,77,1.2,2000,13.5,0.01,0,0,Spring,No Holiday,Yes
526,15/12/2017,14,-0.7,39,0.8,826,-12.9,0.35,0,0,Winter,No Holiday,Yes
527,26/07/2018,0,27.7,78,1.2,1341,23.5,0,0,0,Summer,No Holiday,Yes
528,10/8/2018,10,30.5,58,0.6,1875,21.2,1.84,0,0,Summer,No Holiday,Yes
529,1/6/2018,8,20.6,55,0.7,1200,11.2,1.21,0,0,Summer,No Holiday,Yes
530,19/04/2018,13,19.2,17,2.2,1448,-6.4,2.89,0,0,Spring,No Holiday,Yes
531,27/06/2018,19,24.9,70,1.8,1131,19,0.24,0,0,Summer,No Holiday,Yes
532,11/3/2018,22,5.3,31,2.3,1842,-10.5,0,0,0,Spring,No Holiday,Yes
533,24/12/2017,5,5.1,82,0.6,185,2.2,0,0,0,Winter,Holiday,Yes
534,22/07/2018,18,36.3,35,3,1860,18.3,0.89,0,0,Summer,No Holiday,Yes
535,24/09/2018,12,20.3,34,2.6,2000,3.9,2.85,0,0,Autumn,Holiday,Yes
536,22/04/2018,11,17.4,54,0.9,1840,7.9,0.51,0,0,Spring,No Holiday,Yes
537,20/10/2018,18,16.6,41,2.4,1811,3.2,0.04,0,0,Autumn,No Holiday,Yes
538,20/04/2018,17,25.6,30,2.3,671,6.7,1.47,0,0,Spring,No Holiday,Yes
539,16/10/2018,18,16.9,47,1.4,1637,5.5,0.11,0,0,Autumn,No Holiday,Yes
540,3/4/2018,5,16.9,73,1.6,1275,12,0,0,0,Spring,No Holiday,Yes
541,17/11/2018,10,4.7,47,1.2,1788,-5.6,1.22,0,0,Autumn,No Holiday,Yes
542,7/11/2018,8,11.3,89,1.1,279,9.5,0.01,0,0,Autumn,No Holiday,Yes
543,16/01/2018,9,1.9,65,0.8,402,-3.9,0.06,0,0,Winter,No Holiday,Yes
544,6/3/2018,0,1.3,69,0.8,2000,-3.7,0,0,0,Spring,No Holiday,Yes
545,18/02/2018,1,-4.4,33,1.4,2000,-18.2,0,0,0,Winter,No Holiday,Yes
546,22/04/2018,17,17.9,65,1.2,965,11.2,0.13,1,0,Spring,No Holiday,Yes
547,9/9/2018,20,22.9,58,2.6,2000,14.1,0,0,0,Autumn,No Holiday,Yes
548,22/01/2018,14,3.3,73,0.4,744,-1,0.11,0,0,Winter,No Holiday,Yes
549,24/05/2018,14,23.2,36,4.9,1597,7.2,3.18,0,0,Spring,No Holiday,Yes
550,20/04/2018,19,22.9,35,1.8,714,6.6,0.22,0,0,Spring,No Holiday,Yes
551,4/10/2018,12,23.2,38,1.7,1990,8,2.44,0,0,Autumn,No Holiday,No
552,15/11/2018,17,13.7,38,1.4,884,-0.3,0.29,0,0,Autumn,No Holiday,Yes
553,2/2/2018,5,-6.8,61,0.2,1724,-13,0,0,0,Winter,No Holiday,Yes
554,2/4/2018,1,16,79,1,716,12.3,0,0,0,Spring,No Holiday,Yes
555,9/4/2018,5,0.7,96,1,206,0.1,0,0,0,Spring,No Holiday,Yes
556,16/09/2018,3,22.6,89,0.6,578,20.6,0,0.2,0,Autumn,No Holiday,Yes
557,29/04/2018,23,15.2,51,1,858,5.1,0,0,0,Spring,No Holiday,Yes
558,23/02/2018,4,1.1,96,2.5,241,0.5,0,0,3.9,Winter,No Holiday,Yes
559,3/9/2018,15,25.7,81,0.7,1825,22.1,0.43,0,0,Autumn,No Holiday,Yes
560,15/09/2018,5,21.1,82,0.8,2000,17.8,0,0,0,Autumn,No Holiday,Yes
561,24/11/2018,6,3.7,25,2.3,2000,-14.5,0,0,0,Autumn,No Holiday,Yes
562,1/1/2018,19,-0.1,39,1.3,1911,-12.4,0,0,0,Winter,Holiday,Yes
563,7/8/2018,6,26.8,70,0.7,2000,20.8,0,0,0,Summer,No Holiday,Yes
564,19/07/2018,18,33,51,2.4,1566,21.5,1.23,0,0,Summer,No Holiday,Yes
565,27/04/2018,8,11.6,58,1.4,1150,3.6,0.79,0,0,Spring,No Holiday,Yes
