Index,Date,Hour,Temperature(�C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(�C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
281,27/05/2018,16,24,36,1.6,1811,7.9,1.34,0,0,Spring,No Holiday,Yes
282,30/09/2018,10,20.7,62,1.3,1679,13.1,1.41,0,0,Autumn,No Holiday,No
283,26/08/2018,2,22.1,84,0.6,2000,19.2,0,0,0,Summer,No Holiday,Yes
284,19/08/2018,16,33.3,32,2.4,2000,14.3,1.98,0,0,Summer,No Holiday,Yes
285,6/2/2018,0,-10.6,47,3.5,1803,-19.7,0,0,0,Winter,No Holiday,Yes
286,24/12/2017,17,2.2,86,2.6,605,0,0.04,0,0,Winter,Holiday,Yes
287,1/8/2018,22,32.6,64,2.4,1703,24.8,0,0,0,Summer,No Holiday,Yes
288,8/4/2018,14,7.9,27,1,1985,-9.9,0.75,0,0,Spring,No Holiday,Yes
289,28/05/2018,2,16.5,58,0.3,1759,8.1,0,0,0,Spring,No Holiday,Yes
290,4/5/2018,12,17.9,32,4.6,1874,0.9,3.28,0,0,Spring,No Holiday,Yes
291,8/1/2018,5,0.8,42,1,1394,-10.6,0,0,0,Winter,No Holiday,Yes
292,16/06/2018,21,23.7,64,1.7,1707,16.4,0,0,0,Summer,No Holiday,Yes
293,6/10/2018,5,16.7,93,2.8,360,15.5,0,4.5,0,Autumn,No Holiday,No
294,15/04/2018,21,9.6,66,1.7,1850,3.5,0,0,0,Spring,No Holiday,Yes
295,29/03/2018,6,12.6,83,0.5,332,9.7,0,0,0,Spring,No Holiday,Yes
296,12/9/2018,1,19.6,56,1.2,2000,10.5,0,0,0,Autumn,No Holiday,Yes
297,11/3/2018,6,3.4,85,1.5,234,1.1,0,0,0,Spring,No Holiday,Yes
298,9/5/2018,0,11.6,57,1.9,2000,3.3,0,0,0,Spring,No Holiday,Yes
299,12/2/2018,15,-2.1,30,3.9,1933,-17.3,2.22,0,0,Winter,No Holiday,Yes
300,22/01/2018,9,0.1,33,0.8,1901,-14.3,0.06,0,0,Winter,No Holiday,Yes
301,14/02/2018,8,2.1,65,1.1,1559,-3.8,0.01,0,0,Winter,No Holiday,Yes
302,3/8/2018,7,30.8,58,1.6,1777,21.5,0.22,0,0,Summer,No Holiday,Yes
303,21/02/2018,8,-4.3,36,1.9,1955,-17.1,0.06,0,0,Winter,No Holiday,Yes
304,28/09/2018,16,21.9,46,1.2,1995,9.7,1.67,0,0,Autumn,No Holiday,No
305,26/01/2018,20,-13.7,35,1.7,1878,-25.9,0,0,0.3,Winter,No Holiday,Yes
306,23/08/2018,14,30.5,59,2,2000,21.5,0.84,0.1,0,Summer,No Holiday,Yes
307,7/8/2018,0,28.8,72,0.8,2000,23.2,0,0,0,Summer,No Holiday,Yes
308,30/12/2017,9,0.2,76,1.3,249,-3.5,0.03,0,0,Winter,No Holiday,Yes
309,28/07/2018,8,29.6,75,0.4,749,24.6,0.66,0,0,Summer,No Holiday,Yes
310,24/03/2018,18,9,76,3,288,4.9,0.45,0,0,Spring,No Holiday,Yes
311,3/5/2018,17,13.2,49,4.2,1999,2.7,0.69,0,0,Spring,No Holiday,Yes
312,1/12/2017,1,-5.5,38,0.8,2000,-17.6,0,0,0,Winter,No Holiday,Yes
313,15/09/2018,16,24.4,74,0.6,1996,19.4,0.13,0,0,Autumn,No Holiday,Yes
314,31/03/2018,19,15.3,41,2,1751,2.1,0.08,0,0,Spring,No Holiday,Yes
315,3/2/2018,18,-6.6,36,4.4,2000,-19.2,0.15,0,0,Winter,No Holiday,Yes
316,24/08/2018,9,24.8,85,1.7,2000,22,0.32,0,0,Summer,No Holiday,Yes
317,4/12/2017,21,-4.6,43,4.5,2000,-15.3,0,0,0,Winter,No Holiday,Yes
318,7/4/2018,5,1.6,62,4.9,1372,-4.9,0,0,0,Spring,No Holiday,Yes
319,4/12/2017,11,-0.5,41,4.1,1799,-12.1,0.94,0,0,Winter,No Holiday,Yes
320,22/09/2018,7,18.1,96,0.9,557,17.4,0.04,0,0,Autumn,No Holiday,Yes
321,16/03/2018,12,9.4,40,2.6,1913,-3.5,2.78,0,0,Spring,No Holiday,Yes
322,12/8/2018,18,33.4,49,1.6,1971,21.2,0.25,0,0,Summer,No Holiday,Yes
323,11/8/2018,5,26.9,69,0.7,2000,20.7,0,0,0,Summer,No Holiday,Yes
324,30/04/2018,9,17.5,65,1,416,10.8,1,0,0,Spring,No Holiday,Yes
325,27/05/2018,18,23,36,2.8,1904,7.1,0.85,0,0,Spring,No Holiday,Yes
326,1/7/2018,12,21.1,97,1.2,653,20.5,0.17,7.5,0,Summer,No Holiday,Yes
327,18/12/2017,17,0.4,84,0.8,317,-1.9,0.15,0,2.7,Winter,No Holiday,Yes
328,11/5/2018,3,12,86,0.9,297,9.7,0,0,0,Spring,No Holiday,Yes
329,28/02/2018,8,5.7,57,2.5,458,-2.1,0.04,0,0,Winter,No Holiday,Yes
330,10/4/2018,10,15.2,31,1.6,1757,-1.8,1.84,0,0,Spring,No Holiday,Yes
331,15/09/2018,21,23.3,80,0.7,1877,19.6,0,0,0,Autumn,No Holiday,Yes
332,30/12/2017,18,3,84,1.7,137,0.5,0,0.3,0,Winter,No Holiday,Yes
333,2/11/2018,22,10,56,2,1290,1.6,0,0,0,Autumn,No Holiday,Yes
334,22/11/2018,23,0.4,37,2.9,2000,-12.6,0,0,0,Autumn,No Holiday,Yes
335,1/5/2018,9,20.7,67,1.1,464,14.3,1.3,0,0,Spring,Holiday,Yes
336,29/04/2018,0,11.7,53,1.4,1620,2.4,0,0,0,Spring,No Holiday,Yes
337,25/12/2017,19,-1.8,41,2.1,2000,-13.3,0,0,0,Winter,Holiday,Yes
338,29/12/2017,17,4.5,59,1.6,384,-2.8,0.14,0,0,Winter,No Holiday,Yes
339,7/6/2018,6,18.1,88,1.1,272,16,0.03,0,0,Summer,No Holiday,Yes
340,23/08/2018,22,26.6,84,1.7,1815,23.6,0,1.5,0,Summer,No Holiday,Yes
341,16/03/2018,19,8.1,36,1.2,2000,-6.1,0.06,0,0,Spring,No Holiday,Yes
342,26/11/2018,20,7.3,66,0.5,516,1.3,0,0,0,Autumn,No Holiday,Yes
343,19/04/2018,10,14.7,29,1.7,1070,-3.1,2.07,0,0,Spring,No Holiday,Yes
344,10/8/2018,1,26.9,84,0.2,1061,23.9,0,0,0,Summer,No Holiday,Yes
345,7/5/2018,6,14,87,0.8,1334,11.8,0.01,0,0,Spring,No Holiday,Yes
346,2/2/2018,4,-6.7,65,1.1,1705,-12.1,0,0,0,Winter,No Holiday,Yes
347,22/06/2018,9,24.2,47,1.2,822,12.1,1.94,0,0,Summer,No Holiday,Yes
348,16/08/2018,7,27.6,71,1.2,2000,21.8,0.14,0,0,Summer,No Holiday,Yes
349,23/08/2018,3,29.7,52,1.4,2000,18.7,0,0,0,Summer,No Holiday,Yes
350,21/10/2018,8,7.9,67,1.1,1210,2.1,0.28,0,0,Autumn,No Holiday,Yes
351,25/05/2018,14,26,23,2.3,1923,3.2,2.92,0,0,Spring,No Holiday,Yes
352,7/8/2018,12,31.9,57,0.9,1981,22.3,1.28,0,0,Summer,No Holiday,Yes
353,17/10/2018,3,10.2,80,0.3,1191,6.8,0,0,0,Autumn,No Holiday,Yes
354,26/11/2018,15,13.2,43,1.1,714,0.8,1.26,0,0,Autumn,No Holiday,Yes
355,10/5/2018,20,13.6,82,2.1,520,10.5,0.02,0,0,Spring,No Holiday,No
356,3/7/2018,10,27.6,71,1.6,1870,21.8,2.14,0,0,Summer,No Holiday,Yes
357,8/9/2018,19,24,41,1.9,2000,9.9,0.1,0,0,Autumn,No Holiday,Yes
358,23/02/2018,0,1.7,86,2.7,54,-0.3,0,0.4,0.4,Winter,No Holiday,Yes
359,8/5/2018,21,14.5,49,1.9,2000,3.8,0,0,0,Spring,No Holiday,Yes
360,25/08/2018,4,23.2,79,1.8,1941,19.3,0,0,0,Summer,No Holiday,Yes
361,7/5/2018,13,23.7,44,1.7,1897,10.7,2.35,0,0,Spring,No Holiday,Yes
362,16/05/2018,6,22.1,94,0.9,269,21,0,2,0,Spring,No Holiday,Yes
363,27/08/2018,6,20.6,98,0.7,626,20.2,0,1,0,Summer,No Holiday,Yes
364,18/05/2018,8,16.4,98,0.3,514,16,0.11,0,0,Spring,No Holiday,Yes
365,27/08/2018,2,20.3,97,0.7,315,19.8,0,1,0,Summer,No Holiday,Yes
366,27/08/2018,13,22.9,92,1.2,459,21.5,1.09,0.5,0,Summer,No Holiday,Yes
367,29/01/2018,21,-7.7,42,2.9,1905,-18.4,0,0,0,Winter,No Holiday,Yes
368,19/01/2018,22,0,56,0.8,1544,-7.7,0,0,0,Winter,No Holiday,Yes
369,12/8/2018,19,32,76,2.1,692,27.2,0.1,1,0,Summer,No Holiday,Yes
370,11/8/2018,18,34.4,40,1.8,2000,18.8,0.65,0,0,Summer,No Holiday,Yes
371,8/8/2018,15,34.5,47,3.2,1958,21.5,2.32,0,0,Summer,No Holiday,Yes
372,20/04/2018,11,20.6,34,2.2,705,4.1,2.51,0,0,Spring,No Holiday,Yes
373,26/01/2018,15,-11.4,27,3.3,1805,-26.7,0,0,0.4,Winter,No Holiday,Yes
374,22/10/2018,12,18.2,34,1,758,2,2.03,0,0,Autumn,No Holiday,Yes
375,7/7/2018,9,22.6,51,1.7,2000,11.9,1.87,0,0,Summer,No Holiday,Yes
376,19/11/2018,14,10.6,34,2.8,920,-4.6,1.07,0,0,Autumn,No Holiday,Yes
377,22/04/2018,13,20.5,35,1.1,2000,4.4,1.13,0,0,Spring,No Holiday,Yes
378,25/02/2018,12,5.5,25,3.1,1652,-13,2.28,0,0,Winter,No Holiday,Yes
379,3/11/2018,8,5.4,75,0.4,905,1.3,0.11,0,0,Autumn,No Holiday,No
380,17/05/2018,10,20.1,98,1.2,885,19.7,0.13,2,0,Spring,No Holiday,Yes
381,4/11/2018,23,10.6,73,1.3,931,5.9,0,0,0,Autumn,No Holiday,Yes
382,11/9/2018,22,21.6,52,1.9,2000,11.3,0,0,0,Autumn,No Holiday,Yes
383,11/8/2018,22,31.3,53,2.3,2000,20.5,0,0,0,Summer,No Holiday,Yes
384,16/11/2018,0,7.8,57,0.3,792,-0.2,0,0,0,Autumn,No Holiday,Yes
385,31/03/2018,6,9.4,75,0.9,1117,5.1,0,0,0,Spring,No Holiday,Yes
386,13/01/2018,10,-5.5,72,0.7,1354,-9.7,0.29,0,0.6,Winter,No Holiday,Yes
387,27/07/2018,19,32,68,3,1286,25.3,0.38,0,0,Summer,No Holiday,Yes
388,20/06/2018,22,20.6,78,3,684,16.6,0,0,0,Summer,No Holiday,Yes
389,4/10/2018,21,20.5,57,2,2000,11.6,0,0,0,Autumn,No Holiday,No
390,26/06/2018,18,24.1,95,4.4,261,23.2,0.03,1,0,Summer,No Holiday,Yes
391,5/6/2018,6,17.8,73,0.4,1188,12.8,0.04,0,0,Summer,No Holiday,Yes
392,13/06/2018,10,23,57,2.2,1145,14,1.1,0,0,Summer,No Holiday,Yes
393,24/04/2018,22,10.4,43,0.7,2000,-1.6,0,0,0,Spring,No Holiday,Yes
394,23/10/2018,23,11.2,78,0.5,802,7.4,0,0,0,Autumn,No Holiday,Yes
395,11/8/2018,6,26.5,69,0.8,2000,20.3,0,0,0,Summer,No Holiday,Yes
396,27/09/2018,6,13.4,61,0.8,2000,6,0,0,0,Autumn,No Holiday,Yes
397,28/01/2018,7,-8,39,1.9,2000,-19.5,0,0,0,Winter,No Holiday,Yes
398,6/3/2018,22,4.5,40,1.3,1871,-7.9,0,0,0,Spring,No Holiday,Yes
399,1/4/2018,22,16.7,83,2.4,416,13.7,0,0,0,Spring,No Holiday,Yes
400,17/10/2018,10,14,58,1.6,841,5.8,1.53,0,0,Autumn,No Holiday,Yes
401,10/1/2018,12,-5.6,44,4.5,1830,-15.9,1.1,0,0.5,Winter,No Holiday,Yes
402,31/08/2018,19,26.5,69,2.3,2000,20.3,0.18,0,0,Summer,No Holiday,Yes
403,4/5/2018,14,18.8,31,4.9,1940,1.2,3.31,0,0,Spring,No Holiday,Yes
404,15/10/2018,11,16.7,65,1.5,675,10,1.42,0,0,Autumn,No Holiday,Yes
405,22/07/2018,21,32.3,50,1.7,1784,20.5,0,0,0,Summer,No Holiday,Yes
406,26/12/2017,17,-3.6,20,3.7,2000,-23.3,0.23,0,0,Winter,No Holiday,Yes
407,15/07/2018,15,32.9,49,2.6,1631,20.7,2.81,0,0,Summer,No Holiday,Yes
408,9/3/2018,5,2.5,76,0.7,544,-1.3,0,0,0,Spring,No Holiday,Yes
409,15/12/2017,22,-0.1,49,2,870,-9.5,0,0,0,Winter,No Holiday,Yes
410,21/09/2018,15,21.8,76,1.4,2000,17.3,1.2,0,0,Autumn,No Holiday,Yes
411,12/6/2018,7,17.1,77,1.5,1748,13,0.49,0,0,Summer,No Holiday,Yes
412,9/4/2018,4,1.1,95,0.5,345,0.3,0,0,0,Spring,No Holiday,Yes
413,5/4/2018,21,7.3,96,1.5,749,6.6,0,1,0,Spring,No Holiday,Yes
414,30/04/2018,20,20,69,2.4,533,14.1,0,0,0,Spring,No Holiday,Yes
415,25/03/2018,0,6.4,84,1.4,171,3.8,0,0,0,Spring,No Holiday,Yes
416,30/07/2018,21,33.1,48,1.1,2000,20.6,0,0,0,Summer,No Holiday,Yes
417,30/10/2018,3,1.7,59,0.5,2000,-5.4,0,0,0,Autumn,No Holiday,Yes
418,11/1/2018,2,-10.9,57,2.7,1900,-17.7,0,0,0,Winter,No Holiday,Yes
419,17/02/2018,16,1.3,15,4.2,2000,-22.5,1.63,0,0,Winter,Holiday,Yes
420,13/08/2018,23,29.6,63,0.1,2000,21.8,0,0,0,Summer,No Holiday,Yes
421,7/11/2018,11,12.4,82,0.6,507,9.4,0.34,0,0,Autumn,No Holiday,Yes
422,11/12/2017,12,-5.2,33,4.6,1973,-19,1.26,0,0,Winter,No Holiday,Yes
423,9/4/2018,0,3.2,84,0.6,785,0.7,0,0,0,Spring,No Holiday,Yes
424,13/06/2018,14,26.6,50,2.4,1119,15.3,2.95,0,0,Summer,No Holiday,Yes
425,25/01/2018,12,-12.8,25,3.2,1981,-28.7,1.16,0,0.6,Winter,No Holiday,Yes
426,4/5/2018,13,18.9,30,3.8,1854,0.9,3.39,0,0,Spring,No Holiday,Yes
427,24/03/2018,17,11.1,66,4.2,367,4.9,1.18,0,0,Spring,No Holiday,Yes
428,4/7/2018,0,25.9,79,0.3,2000,21.9,0,0,0,Summer,No Holiday,Yes
429,15/06/2018,15,26.7,40,1.6,1995,11.9,2.42,0,0,Summer,No Holiday,Yes
430,27/02/2018,4,0.9,46,0.8,1140,-9.4,0,0,0,Winter,No Holiday,Yes
431,2/10/2018,22,15.5,69,0.8,1987,9.8,0,0,0,Autumn,No Holiday,No
432,24/05/2018,3,12.1,64,0.8,1538,5.4,0,0,0,Spring,No Holiday,Yes
433,2/8/2018,11,35.3,45,1.7,1829,21.5,2.27,0,0,Summer,No Holiday,Yes
434,20/07/2018,15,34.1,45,2.4,1110,20.4,2.88,0,0,Summer,No Holiday,Yes
435,5/1/2018,2,-5.3,52,1.6,1481,-13.6,0,0,0,Winter,No Holiday,Yes
436,14/01/2018,19,3.9,54,1.1,1102,-4.5,0,0,0,Winter,No Holiday,Yes
437,10/3/2018,12,7.1,50,2.2,909,-2.6,2.47,0,0,Spring,No Holiday,Yes
438,24/05/2018,8,15.2,50,1.6,1530,4.8,1.1,0,0,Spring,No Holiday,Yes
439,7/11/2018,1,11.9,76,1.4,286,7.7,0,0,0,Autumn,No Holiday,Yes
440,10/9/2018,18,25.9,42,1.1,2000,11.9,0.48,0,0,Autumn,No Holiday,Yes
441,2/10/2018,19,17.6,57,1.7,2000,8.9,0,0,0,Autumn,No Holiday,No
442,20/08/2018,7,25.4,60,1.4,1879,17,0.16,0,0,Summer,No Holiday,Yes
443,7/4/2018,1,2.6,67,2.7,1053,-2.9,0,0,0,Spring,No Holiday,Yes
444,6/10/2018,23,16.9,84,0.9,2000,14.1,0,0,0,Autumn,No Holiday,Yes
445,12/2/2018,14,-2.4,30,3.4,1824,-17.6,2.08,0,0,Winter,No Holiday,Yes
446,26/05/2018,20,22.3,50,2.7,1512,11.3,0.05,0,0,Spring,No Holiday,Yes
447,21/08/2018,16,30.4,53,2,1990,19.7,1.82,0,0,Summer,No Holiday,Yes
448,4/5/2018,19,15.5,46,2.6,1782,3.9,0.34,0,0,Spring,No Holiday,Yes
449,28/03/2018,13,17.5,54,3.1,1065,8,1.63,0,0,Spring,No Holiday,Yes
450,7/8/2018,5,27.1,69,0.9,2000,20.9,0,0,0,Summer,No Holiday,Yes
451,19/11/2018,7,3.4,73,1.1,1012,-0.9,0,0,0,Autumn,No Holiday,Yes
452,31/07/2018,17,38,36,1.3,1989,20.3,2.03,0,0,Summer,No Holiday,Yes
453,29/01/2018,20,-7.4,41,3.8,2000,-18.4,0,0,0,Winter,No Holiday,Yes
454,26/06/2018,15,21.5,97,0.6,311,20.9,0.21,4.5,0,Summer,No Holiday,Yes
455,6/3/2018,14,9.2,27,2.9,1880,-8.8,2.32,0,0,Spring,No Holiday,Yes
456,5/3/2018,1,7,88,2.5,2000,5.1,0,0,0,Spring,No Holiday,Yes
457,6/9/2018,10,24.6,70,1.2,1454,18.7,0.96,0,0,Autumn,No Holiday,Yes
458,21/03/2018,22,1.2,87,0.9,1802,-0.7,0,0,0,Spring,No Holiday,Yes
459,25/07/2018,5,28.3,74,2.4,1378,23.2,0,0,0,Summer,No Holiday,Yes
460,22/01/2018,16,2,87,1.9,140,0,0.03,0,0,Winter,No Holiday,Yes
461,20/12/2017,7,-8.1,67,0.9,1737,-13.1,0,0,2,Winter,No Holiday,Yes
462,23/12/2017,23,5.5,80,0.6,185,2.3,0,0,0,Winter,No Holiday,Yes
463,27/06/2018,2,19.6,97,2.6,201,19.1,0,0.4,0,Summer,No Holiday,Yes
464,3/4/2018,2,17,73,1.6,1184,12.1,0,0,0,Spring,No Holiday,Yes
465,25/01/2018,3,-16,40,1.9,2000,-26.5,0,0,0.7,Winter,No Holiday,Yes
466,13/11/2018,5,4.7,72,0,1310,0,0,0,0,Autumn,No Holiday,Yes
467,18/04/2018,23,10.7,42,0.9,1236,-1.7,0,0,0,Spring,No Holiday,Yes
468,2/2/2018,15,3.6,26,2.4,1687,-14.1,0.99,0,0,Winter,No Holiday,Yes
469,3/9/2018,4,24,70,1.2,2000,18.1,0,0,0,Autumn,No Holiday,Yes
470,19/03/2018,21,8,47,3.3,2000,-2.6,0,0,0,Spring,No Holiday,Yes
471,31/01/2018,17,-0.9,34,2.8,2000,-14.8,0.28,0,1.8,Winter,No Holiday,Yes
472,28/08/2018,12,25.2,89,1.4,340,23.2,0.32,2,0,Summer,No Holiday,Yes
473,28/10/2018,0,6.7,55,1.5,2000,-1.7,0,0,0,Autumn,No Holiday,Yes
474,18/07/2018,8,25.8,71,0.4,760,20.1,0.93,0,0,Summer,No Holiday,Yes
475,23/05/2018,5,14.6,87,2.2,2000,12.4,0,0,0,Spring,No Holiday,Yes
476,4/1/2018,23,-4,48,1.5,1536,-13.4,0,0,0,Winter,No Holiday,Yes
477,19/06/2018,17,25.1,51,2.4,1714,14.2,1.15,0,0,Summer,No Holiday,Yes
478,9/11/2018,23,10.9,76,1.2,456,6.8,0,0,0,Autumn,No Holiday,No
479,17/03/2018,7,0.5,64,0.8,2000,-5.5,0.01,0,0,Spring,No Holiday,Yes
480,10/9/2018,1,20.5,58,1.7,2000,11.9,0,0,0,Autumn,No Holiday,Yes
481,20/05/2018,8,14.1,38,1,2000,0,0.72,0,0,Spring,No Holiday,Yes
482,10/3/2018,1,2,75,1,658,-1.9,0,0,0,Spring,No Holiday,Yes
483,25/09/2018,18,21.6,37,1,2000,6.2,0.24,0,0,Autumn,Holiday,Yes
484,27/01/2018,1,-15.1,43,0.8,1905,-24.9,0,0,0.3,Winter,No Holiday,Yes
485,28/12/2017,22,0,63,1.3,968,-6.2,0,0,0,Winter,No Holiday,Yes
486,24/08/2018,0,25.7,83,2,2000,22.5,0,0.5,0,Summer,No Holiday,Yes
487,26/11/2018,11,7.2,66,1.5,542,1.2,1.41,0,0,Autumn,No Holiday,Yes
488,30/01/2018,7,-11.3,57,0.9,1984,-18.1,0,0,0,Winter,No Holiday,Yes
489,6/9/2018,21,24.6,70,2.5,2000,18.7,0,0,0,Autumn,No Holiday,Yes
490,25/01/2018,11,-13.8,25,3.5,1996,-29.6,0.91,0,0.6,Winter,No Holiday,Yes
491,17/04/2018,3,7.8,49,1,1975,-2.2,0,0,0,Spring,No Holiday,Yes
492,24/04/2018,18,14.1,43,1.6,2000,1.6,0.36,0,0,Spring,No Holiday,Yes
493,17/10/2018,21,10.8,53,0.9,2000,1.5,0,0,0,Autumn,No Holiday,Yes
494,2/4/2018,3,15.6,81,1.2,628,12.3,0,0,0,Spring,No Holiday,Yes
495,28/11/2018,3,3.5,38,1.6,907,-9.5,0,0,0,Autumn,No Holiday,Yes
496,11/1/2018,19,-10.9,44,3,2000,-20.7,0,0,0,Winter,No Holiday,Yes
497,2/9/2018,1,22.8,59,1.5,2000,14.3,0,0,0,Autumn,No Holiday,Yes
498,2/10/2018,4,11.2,80,0.3,1236,7.8,0,0,0,Autumn,No Holiday,No
499,16/09/2018,5,22.2,90,1.4,514,20.4,0,0,0,Autumn,No Holiday,Yes
500,10/7/2018,9,22.3,86,1,2000,19.8,0.42,0,0,Summer,No Holiday,Yes
501,26/07/2018,15,33.1,58,1.9,882,23.7,0.87,0,0,Summer,No Holiday,Yes
502,25/11/2018,22,4.2,82,0.9,405,1.3,0,0,0.4,Autumn,No Holiday,Yes
503,26/07/2018,8,28.3,72,0.8,1165,22.7,0.34,0,0,Summer,No Holiday,Yes
504,2/6/2018,10,25.5,33,1.1,1815,0,2.52,0,0,Summer,No Holiday,Yes
505,15/01/2018,16,7.5,37,0.9,813,-6.2,0.48,0,0,Winter,No Holiday,Yes
506,4/2/2018,5,-11.5,51,3.3,1996,-19.6,0,0,0,Winter,No Holiday,Yes
507,3/4/2018,21,17,83,3.2,744,14,0,0,0,Spring,No Holiday,Yes
508,11/4/2018,19,13.2,28,2.9,2000,-4.9,0.22,0,0,Spring,No Holiday,No
509,6/9/2018,20,25.1,71,3.6,2000,19.4,0,0,0,Autumn,No Holiday,Yes
510,18/06/2018,19,28.1,38,2.6,2000,12.4,0.63,0,0,Summer,No Holiday,Yes
511,1/5/2018,10,22.2,61,1.2,531,14.3,1.72,0,0,Spring,Holiday,Yes
512,22/08/2018,12,33.9,45,1.4,1923,20.2,2.95,0,0,Summer,No Holiday,Yes
513,1/1/2018,3,-4,44,1,2000,-14.4,0,0,0,Winter,Holiday,Yes
514,22/05/2018,8,18.2,63,0.8,1731,11,1,0,0,Spring,Holiday,Yes
515,8/12/2017,20,-3.3,34,1.5,2000,-16.9,0,0,0,Winter,No Holiday,Yes
516,15/03/2018,15,11.6,97,3.4,117,11.1,0.26,0,0,Spring,No Holiday,Yes
517,16/12/2017,5,-5.6,72,2,662,-9.8,0,0,0,Winter,No Holiday,Yes
518,18/01/2018,5,2.6,82,2,229,-0.1,0,0,0,Winter,No Holiday,Yes
519,13/01/2018,3,-6.5,42,0.7,1996,-17.3,0,0,0,Winter,No Holiday,Yes
520,16/12/2017,15,-3.3,22,5,2000,-22,0.86,0,0,Winter,No Holiday,Yes
521,13/04/2018,0,11.4,22,1.5,2000,-9.6,0,0,0,Spring,No Holiday,Yes
522,22/08/2018,8,25.7,66,0.9,1976,18.8,0.64,0,0,Summer,No Holiday,Yes
523,28/06/2018,20,21,96,0.1,1431,20.3,0.02,0,0,Summer,No Holiday,Yes
524,1/9/2018,19,27.8,48,1.1,2000,15.7,0.08,0,0,Autumn,No Holiday,Yes
525,12/2/2018,4,-8.6,31,3.5,2000,-22.7,0,0,0,Winter,No Holiday,Yes
526,16/01/2018,15,6.3,40,0.3,498,-6.3,0.19,0,0,Winter,No Holiday,Yes
527,17/11/2018,6,1,77,0.6,1259,-2.5,0,0,0,Autumn,No Holiday,Yes
528,21/11/2018,0,7.2,74,1.2,772,2.8,0,0.2,0,Autumn,No Holiday,Yes
529,14/06/2018,2,20.8,73,0.8,829,15.7,0,0,0,Summer,No Holiday,Yes
530,7/6/2018,5,17.8,91,2.2,393,16.3,0,0,0,Summer,No Holiday,Yes
531,17/12/2017,23,-6.9,53,0.7,2000,-14.8,0,0,0,Winter,No Holiday,Yes
532,8/3/2018,23,2.8,73,1.8,468,-1.5,0,0,0,Spring,No Holiday,Yes
533,4/7/2018,23,24.7,74,1.4,1596,19.7,0,0,0,Summer,No Holiday,Yes
534,2/2/2018,0,-4.9,56,1.1,1982,-12.3,0,0,0,Winter,No Holiday,Yes
535,2/4/2018,2,15.7,81,1.4,694,12.4,0,0,0,Spring,No Holiday,Yes
536,10/12/2017,13,3.3,87,1.1,230,1.3,0.54,0,2.1,Winter,No Holiday,Yes
537,14/05/2018,2,12.1,94,1.6,191,11.1,0,0,0,Spring,No Holiday,Yes
538,16/06/2018,8,18.7,57,1,1956,9.9,1.05,0,0,Summer,No Holiday,Yes
539,5/7/2018,12,27,68,1.1,1744,20.5,1.2,0,0,Summer,No Holiday,Yes
540,17/03/2018,12,10,38,1.5,1677,-3.6,2.51,0,0,Spring,No Holiday,Yes
541,18/06/2018,21,23.8,48,2,2000,12.1,0,0,0,Summer,No Holiday,Yes
542,12/5/2018,19,15.5,97,0.7,403,15,0,2,0,Spring,No Holiday,Yes
543,21/12/2017,3,-2.9,89,1.3,288,-4.4,0,0,2.2,Winter,No Holiday,Yes
544,30/01/2018,11,-4.5,29,1.3,1912,-19.8,0.79,0,0,Winter,No Holiday,Yes
545,12/7/2018,12,27.4,80,2.7,1083,23.6,0.97,0,0,Summer,No Holiday,Yes
546,14/12/2017,4,-11,50,0.8,1718,-19.4,0,0,0,Winter,No Holiday,Yes
547,4/12/2017,18,-2.1,29,3.9,2000,-17.7,0,0,0,Winter,No Holiday,Yes
548,13/06/2018,3,18.5,73,1,1951,13.5,0,0,0,Summer,No Holiday,Yes
549,19/05/2018,6,10.5,70,1,2000,5.2,0.03,0,0,Spring,No Holiday,Yes
550,28/04/2018,10,17.4,46,1.8,734,5.6,2.27,0,0,Spring,No Holiday,Yes
551,5/12/2017,16,-0.5,30,0,2000,-16,0,0,0,Winter,No Holiday,Yes
552,24/09/2018,17,21.6,32,3.1,2000,4.1,1.2,0,0,Autumn,Holiday,Yes
553,2/8/2018,23,32.4,64,1.7,1153,24.7,0,0,0,Summer,No Holiday,Yes
554,28/04/2018,11,19,30,3,1719,1,2.84,0,0,Spring,No Holiday,Yes
555,11/10/2018,2,7.1,64,0.9,2000,0.7,0,0,0,Autumn,No Holiday,Yes
556,19/12/2017,8,-5.2,58,2.2,1594,-12.1,0,0,2.5,Winter,No Holiday,Yes
557,25/11/2018,18,7.3,72,0.7,530,2.5,0,0,0.4,Autumn,No Holiday,Yes
558,16/03/2018,3,6.1,67,2.6,2000,0.4,0,0,0,Spring,No Holiday,Yes
559,13/09/2018,11,23.5,61,1.2,2000,15.5,0.95,0,0,Autumn,No Holiday,Yes
560,14/06/2018,15,24.6,57,1.8,1664,15.5,1.54,0,0,Summer,No Holiday,Yes
561,22/05/2018,2,15.7,74,1,1313,11,0,0,0,Spring,Holiday,Yes
562,25/01/2018,4,-15.9,37,2.4,1985,-27.2,0,0,0.7,Winter,No Holiday,Yes
563,7/5/2018,16,24.5,38,2.2,1903,9.2,1.1,0,0,Spring,No Holiday,Yes
564,22/01/2018,19,-0.1,88,3.2,582,-1.8,0,0,1,Winter,No Holiday,Yes
